2025-05-27T16:44:29,,,,,,,,,,,,,,TOUCH_SLIDER_RESOLUTION,100,
Configurations(Methods):,,,,,,,,,,,,,,TOUCH_DECIMAL_POINT_PRECISION,100,
Name,Touch Interfaces,,,,,,,,,,,,,num_elements,5,
config01,"Slider00, TS15, TS14, TS13, TS12, TS01",,,,,,,,,,,,,resol_plus,400,
65535,940,100,11639,12408,12381,11598,11599,,0,1,769,27,104,796,196,39
65535,940,100,11630,12369,12430,11606,11608,,0,2,61,824,1451,885,207,41
42,940,100,11625,12329,12463,11606,11579,,1,2,134,857,740,991,214,43
43,940,100,11606,12333,12506,11614,11602,,1,2,173,892,616,1065,216,43
44,940,100,11605,12297,12543,11645,11623,,1,2,246,898,465,1144,222,44
45,940,100,11631,12259,12591,11670,11642,,1,2,332,921,377,1253,227,45
45,940,100,11624,12231,12634,11670,11608,,1,2,403,964,339,1367,229,46
46,940,100,11622,12189,12672,11665,11606,,1,2,483,1007,308,1490,232,46
46,940,100,11607,12149,12704,11659,11612,,1,2,555,1045,288,1600,235,47
47,940,100,11597,12113,12723,11627,11584,,1,2,610,1096,280,1706,236,47
47,940,100,11599,12098,12742,11594,11584,,1,2,644,1148,278,1792,236,47
47,940,100,11619,12061,12738,11601,11597,,1,2,677,1137,268,1814,237,47
47,940,100,11626,12034,12770,11621,11616,,1,2,736,1149,256,1885,239,48
48,940,100,11623,12017,12813,11641,11636,,1,2,796,1172,247,1968,240,48
48,940,100,11632,12005,12851,11658,11605,,1,2,846,1193,241,2039,241,48
48,940,100,11628,11979,12891,11664,11628,,1,2,912,1227,235,2139,243,49
48,940,100,11619,11956,12881,11666,11629,,1,2,925,1215,231,2140,243,49
48,940,100,11610,11926,12904,11674,11594,,1,2,978,1230,226,2208,244,49
48,940,100,11603,11905,12891,11668,11602,,1,2,986,1223,224,2209,245,49
49,940,100,11589,11889,12884,11683,11621,,1,2,995,1201,221,2196,245,49
49,940,100,11625,11908,12962,11679,11653,,1,2,1054,1283,222,2337,245,49
48,940,100,11647,11949,12982,11662,11615,,1,2,1033,1320,228,2353,244,49
49,940,100,11634,11905,12999,11690,11619,,1,2,1094,1309,220,2403,245,49
49,940,100,11619,11869,13007,11671,11594,,1,2,1138,1336,217,2474,246,49
49,940,100,11604,11841,13009,11668,11600,,1,2,1168,1341,215,2509,247,49
49,940,100,11613,11807,13010,11674,11613,,1,2,1203,1336,211,2539,247,49
49,940,100,11612,11783,13016,11666,11622,,1,2,1233,1350,209,2583,248,50
49,940,100,11617,11765,12994,11696,11636,,1,2,1229,1298,206,2527,249,50
49,940,100,11635,11756,12972,11733,11634,,1,2,1216,1239,202,2455,250,50
49,940,100,11641,11743,12987,11721,11631,,1,2,1244,1266,202,2510,250,50
50,940,100,11628,11702,12992,11763,11642,,1,2,1290,1229,195,2519,251,50
50,940,100,11642,11685,12981,11793,11609,,1,2,1296,1188,192,2484,252,50
50,940,100,11638,11673,12935,11798,11600,,1,2,1262,1137,190,2399,253,51
50,940,100,11633,11676,12934,11839,11589,,1,2,1258,1095,187,2353,253,51
50,940,100,11621,11674,12912,11856,11627,,1,2,1238,1056,185,2294,254,51
51,940,100,11612,11669,12876,11897,11646,,1,2,1207,979,181,2186,255,51
51,940,100,11625,11671,12867,11913,11616,,1,2,1196,954,180,2150,256,51
51,940,100,11644,11663,12854,11934,11620,,1,2,1191,920,177,2111,256,51
51,940,100,11644,11664,12821,11946,11594,,1,2,1157,875,176,2032,257,51
51,940,100,11636,11649,12774,11979,11612,,1,2,1125,795,171,1920,258,52
52,940,100,11636,11643,12721,12014,11622,,1,2,1078,707,166,1785,260,52
52,940,100,11621,11637,12717,12056,11602,,1,2,1080,661,161,1741,262,52
52,940,100,11616,11644,12697,12092,11630,,1,2,1053,605,157,1658,264,53
52,940,100,11612,11653,12632,12097,11642,,1,2,979,535,155,1514,265,53
53,940,100,11606,11647,12566,12131,11639,,1,2,919,435,147,1354,268,54
53,940,100,11615,11697,12533,12140,11595,,1,2,836,393,147,1229,268,54
54,940,100,11619,11673,12494,12165,11607,,1,2,821,329,140,1150,271,54
55,940,100,11615,11651,12461,12191,11617,,1,2,810,270,133,1080,275,55
56,940,100,11611,11629,12431,12246,11618,,1,2,802,185,123,987,281,56
65535,940,100,11615,11614,12403,12307,11636,,0,2,789,96,112,885,289,58
65535,940,100,11620,11615,12371,12366,11653,,0,2,756,5,101,761,299,60
65535,940,100,11640,11621,12351,12431,11662,,0,3,80,769,1061,849,309,62
63,940,100,11648,11613,12312,12477,11662,,1,3,165,815,594,980,317,63
64,940,100,11649,11607,12279,12522,11617,,1,3,243,905,472,1148,321,64
64,940,100,11648,11603,12250,12522,11626,,1,3,272,896,429,1168,323,65
65,940,100,11631,11599,12192,12545,11636,,1,3,353,909,358,1262,328,66
66,940,100,11611,11599,12156,12592,11640,,1,3,436,952,318,1388,331,66
66,940,100,11610,11601,12124,12646,11646,,1,3,522,1000,292,1522,334,67
67,940,100,11614,11601,12110,12653,11664,,1,3,543,989,282,1532,335,67
67,940,100,11614,11669,12099,12721,11641,,1,3,622,1080,274,1702,336,67
67,940,100,11613,11662,12076,12735,11623,,1,3,659,1112,269,1771,337,67
67,940,100,11600,11659,12051,12753,11642,,1,3,702,1111,258,1813,339,68
68,940,100,11618,11611,11934,12886,11659,,1,3,952,1227,229,2179,344,69
68,940,100,11627,11609,11921,12892,11695,,1,3,971,1197,223,2168,345,69
69,940,100,11641,11670,11913,12937,11710,,1,3,1024,1227,220,2251,345,69
69,940,100,11644,11643,11886,12976,11717,,1,3,1090,1259,216,2349,346,69
69,940,100,11639,11625,11852,12962,11686,,1,3,1110,1276,215,2386,347,69
69,940,100,11616,11618,11796,12978,11702,,1,3,1182,1276,208,2458,348,70
69,940,100,11604,11611,11787,12972,11721,,1,3,1185,1251,206,2436,349,70
69,940,100,11599,11594,11768,12977,11727,,1,3,1209,1250,203,2459,349,70
70,940,100,11592,11588,11783,12986,11781,,1,3,1203,1205,200,2408,350,70
70,940,100,11581,11595,11787,13007,11805,,1,3,1220,1202,199,2422,350,70
70,940,100,11582,11608,11749,12999,11815,,1,3,1250,1184,195,2434,351,70
70,940,100,11579,11601,11741,12996,11832,,1,3,1255,1164,193,2419,352,70
70,940,100,11587,11648,11730,12984,11847,,1,3,1254,1137,191,2391,352,70
70,940,100,11572,11637,11706,12965,11860,,1,3,1259,1105,188,2364,353,71
70,940,100,11575,11617,11695,12934,11888,,1,3,1239,1046,184,2285,354,71
71,940,100,11570,11617,11705,12899,11923,,1,3,1194,976,182,2170,355,71
71,940,100,11570,11617,11706,12879,11971,,1,3,1173,908,177,2081,356,71
71,940,100,11591,11617,11715,12887,11973,,1,3,1172,914,178,2086,356,71
71,940,100,11616,11618,11709,12876,12005,,1,3,1167,871,175,2038,357,71
71,940,100,11596,11608,11707,12846,12030,,1,3,1139,816,172,1955,358,72
71,940,100,11583,11596,11686,12784,12047,,1,3,1098,737,167,1835,360,72
72,940,100,11580,11633,11660,12749,12048,,1,3,1089,701,164,1790,361,72
72,940,100,11575,11660,11671,12694,12098,,1,3,1023,596,158,1619,363,73
73,940,100,11579,11639,11674,12677,12141,,1,3,1003,536,153,1539,365,73
73,940,100,11577,11648,11647,12641,12156,,1,3,994,485,149,1479,367,73
73,940,100,11588,11648,11665,12599,12173,,1,3,934,426,146,1360,368,74
74,940,100,11593,11644,11672,12568,12227,,1,3,896,341,138,1237,372,74
75,940,100,11577,11639,11667,12545,12252,,1,3,878,293,133,1171,375,75
76,940,100,11584,11623,11661,12490,12300,,1,3,829,190,123,1019,381,76
65535,940,100,11599,11617,11665,12434,12350,,0,3,769,84,111,853,390,78
65535,940,100,11604,11615,11634,12421,12380,,0,3,787,41,105,828,395,79
65535,940,100,11592,11610,11645,12401,12407,,0,4,6,762,12800,768,401,80
65535,940,100,11604,11607,11659,12379,12475,,0,4,96,816,950,912,411,84
87,940,100,11597,11614,11676,12324,12535,,1,4,211,859,507,1070,420,88
88,940,100,11605,11613,11691,12306,12545,,1,4,239,854,457,1093,422,89
90,940,100,11610,11610,11694,12274,12566,,1,4,292,872,399,1164,425,90
92,940,100,11615,11601,11688,12201,12618,,1,4,417,930,323,1347,431,92
92,940,100,11623,11596,11654,12172,12663,,1,4,491,1009,305,1500,433,93
93,940,100,11599,11581,11625,12133,12717,,1,4,584,1092,287,1676,435,94
94,940,100,11605,11582,11645,12117,12784,,1,4,667,1139,271,1806,437,95
95,940,100,11611,11591,11659,12086,12853,,1,4,767,1194,256,1961,439,96
95,940,100,11606,11597,11630,12053,12867,,1,4,814,1237,252,2051,440,96
96,940,100,11594,11645,11609,11997,12917,,1,4,920,1308,242,2228,441,96
96,940,100,11586,11633,11594,11946,12957,,1,4,1011,1363,235,2374,443,97
97,940,100,11574,11674,11608,11927,12992,,1,4,1065,1384,230,2449,443,97
97,940,100,11577,11658,11592,11871,12989,,1,4,1118,1397,225,2515,444,98
98,940,100,11574,11635,11610,11859,13053,,1,4,1194,1443,221,2637,445,98
98,940,100,11587,11615,11629,11813,13105,,1,4,1292,1476,214,2768,447,99
98,940,100,11605,11625,11605,11781,13161,,1,4,1380,1556,213,2936,447,99
98,940,100,11617,11624,11619,11758,13207,,1,4,1449,1588,210,3037,448,99
99,940,100,11630,11615,11601,11724,13219,,1,4,1495,1618,208,3113,448,99
99,940,100,11607,11597,11611,11706,13241,,1,4,1535,1630,206,3165,449,100
99,940,100,11582,11592,11576,11693,13240,,1,4,1547,1664,208,3211,448,99
99,940,100,11566,11571,11555,11678,13259,,1,4,1581,1704,208,3285,448,99
99,940,100,11569,11578,11549,11679,13265,,1,4,1586,1716,208,3302,448,99
99,940,100,11584,11586,11578,11680,13282,,1,4,1602,1704,206,3306,449,100
99,940,100,11585,11580,11577,11669,13243,,1,4,1574,1666,206,3240,449,100
99,940,100,11593,11587,11568,11630,13223,,1,4,1593,1655,204,3248,449,100
99,940,100,11576,11579,11582,11625,13202,,1,4,1577,1620,203,3197,449,100
99,940,100,11571,11572,11553,11630,13175,,1,4,1545,1622,205,3167,449,100
99,940,100,11582,11564,11547,11593,13127,,1,4,1534,1580,203,3114,449,100
99,940,100,11574,11558,11572,11603,13052,,1,4,1449,1480,202,2929,450,100
100,940,100,11582,11566,11593,11603,13005,,1,4,1402,1412,201,2814,450,100
100,940,100,11604,11556,11613,11587,12945,,1,4,1358,1332,198,2690,451,100
99,940,100,11595,11572,11590,11603,12862,,1,4,1259,1272,201,2531,450,100
100,940,100,11584,11568,11605,11572,12714,,1,4,1142,1109,197,2251,451,100
100,940,100,11586,11562,11582,11562,12619,,1,4,1057,1037,198,2094,451,100
100,940,100,11563,11559,11579,11529,12499,,1,4,970,920,195,1890,451,100
100,940,100,11557,11551,11586,11512,12336,,1,4,824,750,191,1574,452,100
100,940,100,11554,11551,11570,11506,12224,,1,4,718,654,191,1372,452,100
100,940,100,11564,11560,11556,11532,12097,,1,4,565,541,196,1106,451,100
65535,940,100,11582,11567,11584,11557,12031,,1,4,474,447,194,921,452,100
65535,940,100,11601,11579,11602,11570,11954,,0,4,384,352,192,736,452,100
65535,940,100,11612,11578,11612,11576,11888,,0,4,312,276,188,588,453,100
65535,940,100,11598,11578,11584,11573,11839,,0,4,266,255,196,521,451,100
65535,940,100,11606,11574,11561,11569,11788,,0,4,219,227,204,446,449,100
65535,940,100,11611,11574,11580,11569,11747,,0,4,178,167,194,345,452,100
65535,940,100,11612,11568,11589,11588,11743,,0,4,155,154,199,309,450,100
65535,940,100,11606,11577,11602,11602,11744,,0,4,142,142,200,284,450,100
65535,940,100,11605,11584,11620,11613,11740,,0,4,127,120,194,247,452,100
65535,940,100,11597,11592,11630,11603,11695,,0,4,92,65,171,157,458,100
65535,940,100,11579,11588,11616,11577,11687,,0,4,110,71,165,181,461,100
65535,940,100,11573,11579,11618,11548,11678,,0,4,130,60,146,190,468,100
65535,940,100,11573,11582,11605,11556,11670,,0,4,114,65,157,179,464,100
65535,940,100,11579,11571,11601,11545,11662,,0,4,117,61,152,178,466,100
65535,940,100,11584,11559,11604,11549,11655,,0,4,106,51,148,157,468,100
65535,940,100,11583,11563,11606,11561,11664,,0,4,103,58,156,161,464,100
65535,940,100,11593,11565,11619,11573,11630,,0,4,57,11,119,68,484,100
65535,940,100,11612,11562,11617,11577,11632,,0,4,55,15,127,70,479,100
65535,940,100,11605,11554,11607,11545,11616,,0,4,71,9,113,80,488,100
65535,940,100,11598,11549,11603,11555,11606,,0,4,51,3,106,54,494,100
65535,940,100,11591,11547,11601,11554,11604,,0,4,50,3,106,53,494,100
65535,940,100,11589,11551,11604,11541,11565,,0,2,53,63,219,116,246,49
65535,940,100,11586,11548,11606,11553,11572,,0,2,58,53,191,111,252,50
65535,940,100,11598,11556,11572,11539,11559,,0,0,26,42,262,68,38,1
65535,940,100,11594,11554,11584,11544,11560,,0,0,10,40,500,50,20,1
65535,940,100,11599,11546,11598,11522,11570,,0,0,1,53,5400,54,2,1
65535,940,100,11609,11552,11589,11504,11572,,0,0,20,57,385,77,26,1
65535,940,100,11595,11558,11592,11486,11579,,0,0,3,37,1333,40,8,1
65535,940,100,11580,11552,11566,11510,11579,,0,0,14,28,300,42,33,1
65535,940,100,11570,11555,11575,11496,11589,,0,4,93,14,115,107,487,100
65535,940,100,11556,11555,11584,11525,11603,,0,4,78,19,124,97,481,100
65535,940,100,11562,11550,11573,11544,11606,,0,4,62,33,153,95,465,100
65535,940,100,11567,11554,11582,11543,11613,,0,4,70,31,144,101,469,100
65535,940,100,11577,11602,11585,11518,11614,,0,4,96,29,130,125,477,100
65535,940,100,11577,11590,11585,11505,11598,,0,4,93,13,114,106,488,100
65535,940,100,11587,11568,11579,11486,11583,,0,0,8,19,338,27,30,1
65535,940,100,11584,11559,11577,11501,11585,,0,4,84,8,110,92,491,100
65535,940,100,11564,11558,11555,11512,11552,,0,0,9,6,167,15,60,4
65535,940,100,11561,11549,11571,11526,11569,,0,2,22,45,305,67,233,47
65535,940,100,11572,11555,11556,11515,11577,,0,4,62,21,134,83,475,100
65535,940,100,11576,11546,11560,11525,11558,,0,0,16,30,288,46,35,1
65535,940,100,11560,11553,11532,11533,11537,,0,0,28,7,125,35,80,12
65535,940,100,11552,11555,11515,11542,11549,,0,1,3,40,1433,43,107,21
65535,940,100,11547,11545,11502,11535,11561,,0,4,26,59,327,85,431,92
65535,940,100,11523,11535,11500,11523,11565,,0,4,42,65,255,107,439,96
65535,940,100,11521,11543,11530,11532,11541,,0,1,22,13,159,35,163,33
65535,940,100,11527,11546,11561,11543,11531,,0,2,15,18,220,33,245,49
65535,940,100,11550,11560,11569,11551,11557,,0,2,9,18,300,27,233,47
65535,940,100,11563,11561,11570,11555,11558,,0,2,9,15,267,24,237,47
65535,940,100,11550,11566,11546,11555,11565,,0,1,16,20,225,36,144,29
65535,940,100,11561,11563,11561,11546,11577,,0,4,31,16,152,47,466,100
65535,940,100,11575,11564,11576,11541,11540,,0,2,12,35,392,47,226,45
65535,940,100,11582,11561,11556,11547,11556,,0,0,26,21,181,47,55,2
65535,940,100,11571,11552,11570,11531,11541,,0,0,1,19,2000,20,5,1
65535,940,100,11573,11551,11576,11520,11566,,0,2,25,56,324,81,231,46
65535,940,100,11570,11553,11562,11531,11582,,0,4,51,20,139,71,472,100
65535,940,100,11570,11553,11551,11541,11579,,0,4,38,28,174,66,457,100
65535,940,100,11566,11547,11535,11532,11579,,0,4,47,44,194,91,452,100
65535,940,100,11560,11542,11565,11506,11583,,0,4,77,18,123,95,481,100
65535,940,100,11567,11540,11576,11516,11580,,0,4,64,4,106,68,494,100
65535,940,100,11568,11533,11572,11521,11571,,0,2,39,51,231,90,243,49
65535,940,100,11571,11529,11563,11532,11580,,0,4,48,17,135,65,474,100
65535,940,100,11572,11539,11581,11550,11548,,0,2,42,31,174,73,257,51
65535,940,100,11575,11547,11596,11565,11535,,0,2,49,31,163,80,261,52
65535,940,100,11589,11552,11581,11561,11556,,0,0,8,37,563,45,18,1
65535,940,100,11576,11553,11582,11564,11539,,0,2,29,18,162,47,262,52
65535,940,100,11568,11554,11541,11560,11524,,0,0,27,14,152,41,66,6
65535,940,100,11554,11550,11562,11561,11534,,0,2,12,1,108,13,293,59
65535,940,100,11556,11545,11545,11562,11547,,0,3,17,15,188,32,353,71
65535,940,100,11566,11552,11533,11565,11553,,0,0,33,14,142,47,70,8
65535,940,100,11577,11558,11553,11569,11562,,0,0,24,19,179,43,56,2
65535,940,100,11593,11570,11540,11569,11539,,0,0,53,23,143,76,70,8
65535,940,100,11579,11562,11531,11571,11526,,0,0,48,17,135,65,74,10
65535,940,100,11562,11561,11529,11564,11529,,0,3,35,35,200,70,350,70
65535,940,100,11573,11555,11542,11556,11525,,0,0,31,18,158,49,63,5
65535,940,100,11569,11554,11552,11556,11496,,0,0,17,15,188,32,53,1
65535,940,100,11587,11547,11559,11533,11523,,0,0,28,40,243,68,41,1
65535,940,100,11599,11551,11546,11518,11549,,0,0,53,48,191,101,52,1
65535,940,100,11610,11556,11559,11534,11569,,0,0,51,54,206,105,49,1
65535,940,100,11608,11559,11585,11534,11571,,0,0,23,49,313,72,32,1
65535,940,100,11587,11564,11563,11543,11579,,0,0,24,23,196,47,51,0
65535,940,100,11606,11561,11572,11548,11583,,0,0,34,45,232,79,43,1
65535,940,100,11583,11554,11590,11513,11576,,0,2,36,77,314,113,232,46
65535,940,100,11579,11550,11592,11500,11583,,0,2,42,92,319,134,231,46
65535,940,100,11573,11548,11605,11496,11597,,0,2,57,109,291,166,234,47
65535,940,100,11580,11550,11585,11518,11602,,0,4,84,17,120,101,483,100
65535,940,100,11573,11548,11602,11511,11571,,0,2,54,91,269,145,237,47
65535,940,100,11559,11548,11601,11527,11588,,0,2,53,74,240,127,242,48
65535,940,100,11572,11548,11601,11532,11554,,0,2,53,69,230,122,243,49
65535,940,100,11575,11596,11607,11511,11568,,0,2,11,96,973,107,210,42
65535,940,100,11569,11570,11579,11515,11566,,0,2,9,64,811,73,212,42
65535,940,100,11561,11559,11586,11525,11571,,0,2,27,61,326,88,231,46
65535,940,100,11566,11557,11590,11508,11581,,0,2,33,82,348,115,229,46
65535,940,100,11563,11559,11601,11495,11601,,0,2,42,106,352,148,228,46
65535,940,100,11584,11565,11599,11519,11600,,0,4,81,1,101,82,499,100
65535,940,100,11596,11564,11572,11529,11575,,0,0,24,32,233,56,43,1
65535,940,100,11599,11557,11578,11539,11589,,0,0,21,42,300,63,33,1
65535,940,100,11580,11555,11594,11537,11615,,0,4,78,21,127,99,479,100
65535,940,100,11568,11589,11590,11545,11618,,0,4,73,28,138,101,472,100
65535,940,100,11562,11578,11603,11556,11663,,0,4,107,60,156,167,464,100
65535,940,100,11564,11578,11614,11573,11718,,0,4,145,104,172,249,458,100
65535,940,100,11583,11592,11627,11587,11735,,0,4,148,108,173,256,458,100
65535,940,100,11595,11600,11635,11593,11795,,0,4,202,160,179,362,456,100
65535,940,100,11584,11643,11607,11601,11841,,0,4,240,234,198,474,451,100
65535,940,100,11588,11675,11580,11561,11871,,0,4,310,291,194,601,452,100
65535,940,100,11573,11638,11592,11565,11861,,0,4,296,269,191,565,452,100
65535,940,100,11569,11621,11564,11546,11886,,0,4,340,322,195,662,451,100
65535,940,100,11579,11604,11576,11558,11925,,0,4,367,349,195,716,451,100
65535,940,100,11588,11597,11588,11550,11931,,0,4,381,343,190,724,453,100
65535,940,100,11597,11600,11621,11584,11981,,0,4,397,360,191,757,452,100
65535,940,100,11589,11607,11626,11598,11961,,0,4,363,335,192,698,452,100
65535,940,100,11580,11592,11623,11567,11980,,0,4,413,357,186,770,454,100
65535,940,100,11574,11576,11589,11581,11992,,0,4,411,403,198,814,451,100
65535,940,100,11584,11575,11572,11554,12006,,0,4,452,434,196,886,451,100
65535,940,100,11582,11571,11589,11558,12033,,0,4,475,444,193,919,452,100
65535,940,100,11604,11576,11610,11585,12053,,0,4,468,443,195,911,451,100
100,940,100,11597,11587,11635,11569,12077,,1,4,508,442,187,950,453,100
65535,940,100,11623,11590,11648,11557,12048,,0,4,491,400,181,891,455,100
65535,940,100,11625,11589,11644,11576,12062,,0,4,486,418,186,904,454,100
65535,940,100,11624,11586,11641,11575,12077,,1,4,502,436,187,938,453,100
100,940,100,11601,11587,11610,11570,12093,,1,4,523,483,192,1006,452,100
100,940,100,11595,11573,11621,11553,12117,,1,4,564,496,188,1060,453,100
100,940,100,11605,11583,11634,11587,12105,,1,4,518,471,191,989,452,100
100,940,100,11614,11602,11617,11598,12135,,1,4,537,518,196,1055,451,100
100,940,100,11627,11608,11625,11573,12166,,1,4,593,541,191,1134,452,100
100,940,100,11613,11606,11632,11550,12190,,1,4,640,558,187,1198,453,100
100,940,100,11620,11604,11625,11543,12173,,1,4,630,548,187,1178,453,100
100,940,100,11604,11647,11627,11525,12208,,1,4,683,581,185,1264,454,100
100,940,100,11595,11631,11617,11550,12225,,1,4,675,608,190,1283,453,100
100,940,100,11582,11609,11621,11567,12265,,1,4,698,644,192,1342,452,100
100,940,100,11608,11616,11644,11607,12347,,1,4,740,703,195,1443,451,100
100,940,100,11622,11612,11643,11609,12339,,1,4,730,696,195,1426,451,100
100,940,100,11612,11654,11613,11614,12377,,1,4,763,764,200,1527,450,100
100,940,100,11615,11624,11620,11624,12419,,1,4,795,799,201,1594,450,100
99,940,100,11622,11617,11602,11630,12458,,1,4,828,856,203,1684,449,100
99,940,100,11624,11604,11600,11619,12492,,1,4,873,892,202,1765,450,100
99,940,100,11627,11599,11575,11636,12538,,1,4,902,963,207,1865,448,99
99,940,100,11625,11614,11574,11655,12601,,1,4,946,1027,209,1973,448,99
99,940,100,11634,11624,11613,11655,12663,,1,4,1008,1050,204,2058,449,100
99,940,100,11642,11616,11602,11658,12696,,1,4,1038,1094,205,2132,449,100
99,940,100,11642,11614,11620,11656,12732,,1,4,1076,1112,203,2188,449,100
100,940,100,11621,11602,11634,11643,12763,,1,4,1120,1129,201,2249,450,100
100,940,100,11612,11593,11630,11635,12799,,1,4,1164,1169,200,2333,450,100
99,940,100,11620,11587,11627,11644,12835,,1,4,1191,1208,201,2399,450,100
100,940,100,11601,11583,11647,11640,12848,,1,4,1208,1201,199,2409,450,100
100,940,100,11610,11588,11649,11647,12875,,1,4,1228,1226,200,2454,450,100
100,940,100,11637,11647,11662,11671,12940,,1,4,1269,1278,201,2547,450,100
100,940,100,11656,11631,11671,11654,12998,,1,4,1344,1327,199,2671,450,100
100,940,100,11659,11618,11667,11661,13015,,1,4,1354,1348,200,2702,450,100
100,940,100,11647,11617,11666,11670,13042,,1,4,1372,1376,200,2748,450,100
100,940,100,11643,11619,11673,11687,13109,,1,4,1422,1436,201,2858,450,100
99,940,100,11640,11605,11646,11697,13160,,1,4,1463,1514,203,2977,449,100
99,940,100,11634,11606,11656,11681,13172,,1,4,1491,1516,202,3007,450,100
100,940,100,11630,11609,11664,11678,13230,,1,4,1552,1566,201,3118,450,100
99,940,100,11637,11627,11677,11700,13281,,1,4,1581,1604,201,3185,450,100
99,940,100,11631,11626,11676,11713,13322,,1,4,1609,1646,202,3255,450,100
99,940,100,11622,11625,11664,11715,13340,,1,4,1625,1676,203,3301,449,100
99,940,100,11630,11614,11634,11729,13365,,1,4,1636,1731,206,3367,449,100
99,940,100,11620,11660,11642,11744,13378,,1,4,1634,1736,206,3370,449,100
99,940,100,11610,11644,11661,11758,13382,,1,4,1624,1721,206,3345,449,100
99,940,100,11608,11642,11678,11745,13367,,1,4,1622,1689,204,3311,449,100
99,940,100,11619,11642,11662,11798,13390,,1,4,1592,1728,209,3320,448,99
99,940,100,11621,11639,11677,11784,13357,,1,4,1573,1680,207,3253,448,99
99,940,100,11612,11625,11673,11765,13370,,1,4,1605,1697,206,3302,449,100
99,940,100,11593,11609,11685,11768,13372,,1,4,1604,1687,205,3291,449,100
99,940,100,11587,11607,11679,11797,13368,,1,4,1571,1689,208,3260,448,99
98,940,100,11589,11596,11666,11823,13337,,1,4,1514,1671,210,3185,448,99
